name,latitude,longitude
Bardeh Rū,31.748,50.174
Na‘l-e Kanān,31.74278,50.17949
Kalmat,31.74028,50.20804
Kelī Malek,31.71831,50.24462
Germat,31.70103,50.18304
Sarrak-e Khvājavī,31.69197,50.24692
Kahrlā,31.68042,50.18305
Cheft Gūsheh,31.65228,50.17583
Shahrak-e Shīvand,31.62754,50.20914
Bāgh-e Gerd Āb,31.58695,50.24634
Darvazī,31.58247,50.23999
Joft Kharmanā,31.99564,50.01612
Sar Qal‘eh Bāgh-e Atābak,31.9752,50.05147
Darb,31.97152,50.04729
Bāgh-e Atābak,31.97045,50.05001
Pāy Tang,31.96901,50.06342
Deh-e Pas Chād,31.96664,50.06843
Kalleh Gorgī,31.96528,50.07598
‘Eydī,31.97324,50.00608
Bīrān,31.95764,50.02457
Zangū,31.93065,50.04958
Mūrd-e Kūchek,31.84019,50.03567
Serrāk,31.84018,50.00811
Chelīkeh Serrāk,31.82995,50.01343
Darreh Bord,31.77661,50.11585
Derāznā,31.9513,50.08548
Mard,31.95382,50.23136
Shahrak-e Vaḩdat,32.49013,50.26098
Mūsáābād,32.47229,50.28394
Qal‘eh-ye ‘Alī Ḩoseyn,32.46049,50.28817
Sardārābād,32.43906,50.32725
Ebdālābād,32.42564,50.32718
Qanbar Sīnī,32.43215,50.29809
Moşţafáābād,32.41367,50.27813
Qobādābād,32.40292,50.2823
Taqīābād,32.30203,50.28075
Ḩeydarābād,32.37253,50.37029
Jezlābād,32.38688,50.39981
Nāderābād,32.39654,50.36925
Ḩeydarābād,32.39688,50.35723
Ḩamzehābād,32.404,50.339
Khāvarābād,32.36718,50.43092
Qal‘eh-ye Jān Qolī,32.35991,50.4342
Ḩājjīābād,32.34955,50.4387
Bīd Gol,32.27059,50.47607
Gol-e Sorkh,32.20355,50.28923
‘Alīābād,32.17216,50.30399
Darreh Kalak,32.03929,50.28677
Pā Qal‘eh,32.04521,50.30853
Pā Qal‘eh,32.03638,50.30965
Jūseyf,32.01471,50.36971
Maḩdūdeh-ye Shahrak-e Qarāb,32.02084,50.39905
Farrokhābād,32.15474,50.38714
Yāfalakī,32.16743,50.34321
Shahrak-e Mīs̄āq,32.15948,50.46183
Mīrū,32.11732,50.46501
Robāţ Kūh,32.2281,50.05434
Dowrak Sūrū,32.2253,50.00684
Ţabarak-e Soflá,32.19002,50.02209
Dīnāb-e Mīān Dahān,32.19707,50.07923
Kaft Qal‘eh,32.18444,50.03351
Shahrak-e Chahak,32.15186,50.1087
Shahrak-e Sarv,32.1502,50.10671
Dam Tang Kūrā‘ī-ye Shāh Manşūrī,32.23447,50.22377
Seyfābād-e Allāh Yārī,32.23188,50.22975
Dehgeh-ye Shāh Manşūrī,32.21812,50.23894
Jamālābād,32.21039,50.24552
Dārkān,32.49715,50.07307
‘Algī-ye ‘Olyā,32.30635,50.02216
‘Algī-ye Soflá,32.27973,50.00375
Rashdeh,32.26664,50.02643
Dowrak-e ‘Olyā,32.26715,50.04032
Dowrak-e Soflá,32.25919,50.0286
Dowrak-e Soflá,32.25375,50.03082
‘Alīābād-e Kargū,32.37732,50.14744
Aḩmadābād,32.43206,50.14514
Qāsemābād,32.43964,50.13886
Shahrak-e ‘Ashāyerī,32.4617,50.13584
Golālābād,32.78261,50.28844
Boq‘eh-ye Sheykh Abū Soleymān,32.98204,50.4129
Qārshīābād,32.77676,50.46499
Fāẕelmand,34.88116,59.36651
Gazan Gerū,32.65777,50.31839
Dār ol Vaj,32.59489,50.29322
Āgh Cheshmeh,32.53516,50.36603
Eşfahānak-e Now,32.64624,50.35282
Sefīd Khānī,32.65427,50.3896
Abū ol Qāsem,32.726,50.34375
Yān Bolāghī,32.55658,50.45311
Darreh Kalāntar,32.51864,50.06995
Sheykh ‘Alī Khān,32.50388,50.06285
Chālīān,32.92294,50.00664
Mazra‘eh-ye Qāẕī,32.91953,50.13766
Vaḩdatābād,32.92806,50.16278
Barf Anbār,32.97235,50.15172
Chāqā Gerd,32.99427,50.13511
Lakān,32.96367,50.18449
Şādeqīyeh,32.95617,50.20632
Ja‘farābād,32.83258,50.19688
Cheshmeh Ma‘dan,35.4356,57.4707
Chāh-e Lāgharī,35.24254,57.13647
Chāh-e Qarānī,35.48891,57.11128
Chāh-e Gand Ow,35.36104,57.11304
Pey Do Chāh-e Lanjeh,34.82144,57.45327
Kalāteh-ye Reẕāqolī,34.90318,57.35274
Senjedū,34.87665,57.27792
Kalāteh-ye Korghī,34.92216,57.45296
Chāh-e Shūr,34.55895,57.25338
Chāh-e Pāyū,34.59633,57.31658
Kalleh Ḩowẕhā,34.65806,57.3629
Ḩowẕ-e Rīzeh,34.70662,57.40134
Ḩowẕ-e Karbalā’ī Asadollāh,34.73803,57.47621
Kamp-e Qorbū,34.60656,57.12166
Qāsemābād,34.8157,57.20391
Kalāteh-ye Mehdīābād,34.46063,57.28316
Kalāteh-ye Mollā,34.4724,57.28812
Hemmatābād,34.47696,57.28513
Şāḩebābād,34.29872,57.36007
Chahār Bāgh,33.23423,50.31496
Jangā,33.23126,50.33247
Chehel Dastgāh,33.47535,50.25741
Shahrak-e Shahīd Rajā’ī,33.47147,50.25301
Shahrak-e Alvand,33.46712,50.25661
Qal‘eh-ye Mowtowr,33.48493,50.30813
Chehel Dastgāh,33.46407,50.33026
Bahārestān,33.44393,50.29799
Kāz̧emābād,33.43929,50.30041
Kūy-e Modarres,33.43955,50.30825
Robāţ,33.25335,50.3051
‘Emādīyeh,33.25988,50.31476
Hashtād Dastgāh,33.25492,50.32194
Shahrak-e Yāser,33.29,50.3301
Kūy-e Enqelāb,33.34316,50.35263
Amīrīyeh,33.33499,50.34455
Bālā Band,33.48747,50.3984
Reẕāābād,33.69456,50.26991
Jalmājerd-e Qadīm,33.6933,50.32864
Shahrak-e Shāhed,33.22143,50.30813
Bāgh-e Bālā,33.00407,50.41414
Qarah Gūnī,33.09154,50.3424
Nābareh,33.2047,50.35854
Chahār Asīl,33.225,50.382
Lāyjand-e Bālā,33.205,50.421
Aqdas,33.02303,50.09239
Chaqāgar,33.00034,50.14822
Sheykh ‘Abdollāh,33.0638,50.13195
Shahrak-e Be‘s̄at,33.90721,50.43928
Shahrak-e Emām,33.89586,50.44542
Sūleh,33.84043,50.4582
Chehel Dokhtarān,33.98237,50.03321
Shaydābād,33.50797,50.39093
Hūveh,33.70295,50.07203
Sūleh,33.61404,50.00706
Shahrak-e Mo‘allem,33.62991,50.10293
Shahrak-e Nakh Ţalā,33.63618,50.10244
Shahrak-e Sepāh,33.62866,50.10739
Farrokhābād,33.68355,50.12386
Tavakolī,33.73717,50.14075
Goldasht,33.71494,50.20023
Qeshlāq,38.23157,56.5591
Kīlūpancheh,38.18721,56.53575
‘Alīābād,38.19574,56.56869
Ḩabīk,38.18935,56.58342
Kārīz,38.16962,56.56197
Yek Sū,38.20121,56.62364
Sūq Cheshmeh,38.18171,56.63315
Ātālākhlā,38.19213,56.61656
Bak Sū,38.21265,56.63888
Sūteylī,38.2027,56.65058
Dūn Qūzlī,38.18828,56.63639
Qol-e Morād,38.18152,56.64993
Qal‘eh-ye Ātāqūrt,38.17933,56.66195
Kalāteh-ye Ḩājj Amānūrī,38.17394,56.65777
Qūnqar,38.1535,56.66942
‘Abdarmān,38.17473,56.67764
Malek,38.18045,56.68383
Ḩasanābād,38.17915,56.70196
Sharf ol Salām,38.17659,56.71347
Khowjehlar,38.16701,56.73431
Mazārlaq,38.15727,56.75192
Yeylāq,38.09309,56.74934
Kalāteh-ye Ḩājjī Āshūr,38.14263,56.57764
Sang Sār,38.21119,56.97689
Ārmūdlī,38.14832,56.76355
Būyāqolī,38.12205,56.76479
Kalāteh-ye Ḩājjī Zāvad,38.07489,56.95956
Rūdīg-e Mollā Maḩmūd,25.25901,61.12672
Gazcheh,25.35713,61.1159
Saytal,25.45113,61.25717
Nakūch,25.44941,61.25512
Sembū,25.43477,61.32258
Lakū Kaj,25.39749,61.26951
Nadeh Kān-e Bandgāh,25.61137,60.80119
Nadeh Kān-e Jamkā,25.61167,60.8137
Mīlān,25.42815,61.13827
Halgodārī,25.46898,61.20658
Halgodārī,25.46247,61.2061
Bāzār-e ‘Omar,25.41514,61.24921
Mehdīābād-e Dehnāsh,32.34535,49.95468
Sar Qal‘eh-ye Kenār Sīāh,32.00021,49.87687
Tang Shelāl,32.24327,49.52824
Chahār Darreh-ye Pā’īn,31.31498,49.90299
Ābeshdūn-e ‘Olyā,31.11991,49.9236
Ābleh-ye Bālā,31.84099,49.73268
Ābleh-ye Bālā,31.83818,49.72621
Kalāteh-ye Sādāt-e Bālā,36.45742,56.70102
Rākeh ‘Arab,31.60778,50.36761
Rākeh-ye Rāh Khodā,31.61187,50.35964
Robāţ-e Soflá,31.57119,50.00521
Deh-e Now-ye Shīvand,31.62351,50.2092
Rashīdābād-e Soflá,33.65213,50.12
Kalāteh-ye Bahār,38.26594,56.7683
Qūrī Darreh,38.24072,56.81428
Sheykh Bāzār,25.64498,60.98029
Kach Vashdal,25.45578,61.14693
Kachgūr,25.78136,61.39775
Kaksūj,25.76182,61.45425
Korgī-ye Gharbī,25.62394,61.29379
Gorgī-ye Sharqī,25.62027,61.29954
Korgī-ye Jonūbī,25.6074,61.28596
Chāvār,25.59916,61.41194
Bāt,25.69148,61.33407
Pākūr,25.69671,61.41049
Soheyl-e Bālā,25.73467,61.49852
Nūr Moḩammad Bār,25.64211,61.05007
Lāghar Zehī,25.62141,61.02096
Shīrū Bāzār,25.5373,61.16136
Jalā’ī Bāzār,25.59964,61.1285
Ḩājj ‘Os̄mān Bāzār,25.58286,61.2141
Haftādong,25.77154,61.0196
Regsīn Tak,25.9452,61.12987
Tājmābād,37.91009,56.61369
Ḩājjī Gald Ākhūnd,37.95507,56.70847
Kalāteh-ye Anneh Golī,37.86752,56.67643
Kalāteh-ye Nowrūz ‘Alī Khān,37.81092,56.52802
Gūrfeh Ḩājjī,37.80638,56.50208
Yek Darreh,37.80973,56.54085
Chelī Chāy,37.7896,56.52425
Bābā Ḩājjī,37.76065,56.50501
Gūgol,37.75392,56.81227
Shahrak-e Kāl-e Īmānī,37.86747,56.80228
Bīcherān,37.83954,56.95585
Shīrū,37.95483,56.99763
Shahrak-e Behdārī,25.57592,59.38066
Moḩammad Chāt,25.65684,59.41069
Mīskī,25.6665,59.43879
Lakī,25.65687,59.46895
Rīg Moşţafá,25.54701,59.0123
Dakū,25.74011,59.21225
Garkān,25.73306,59.23405
Karpāsī,25.52393,59.24193
Gomshahr,25.388,59.91
Tangār,25.97425,59.54118
Gūshnām,25.87596,59.52409
Govajak,25.83643,59.68281
Kalāteh-ye Vāse‘ī,36.308,57.6928
Taryākābād,34.43165,56.91473
Deh-e Āqā Mehdī,34.4078,56.87202
‘Abbāsābād,34.38716,56.93829
Sarak,34.31251,56.89255
Shahīd Faghānī,34.23704,56.93304
Kharmāyū,34.1549,56.58561
Hangasgān,25.82708,58.17094
Shey,25.66906,58.67757
Kontakī-ye ‘Alī Gerd ‘Alī,25.71408,58.47059
Rovārū,25.66606,58.46568
Tang Darhamān,25.7676,58.93529
Bahādīn,25.79446,57.80506
Sāqdar,25.87736,58.66306
Gashk,25.71632,58.8912
Mazra‘eh-ye Ḩasanābād,33.97685,57.35637
Shahrak-e Emām Khomeynī,33.96389,57.36612
Bīdak,33.82668,57.258
Eslāmābād,33.75254,57.46187
Ḩājjīābād,33.69723,57.37992
Mazra‘eh-ye Khalīlābād,33.93504,57.15893
Mazra‘eh-ye Kalāteh-ye Dahaneh,33.92207,57.17279
Gelī Yū,27.40291,54.50566
Bast-e Ghallāt,27.2544,54.56425
Nākhvāharī,27.36541,54.60274
Dom Tang,27.09566,54.60491
Tang-e Tahū,27.1771,54.7456
Gūleh,27.45027,54.79414
Gīl,27.39261,54.79146
Gāberī,27.38522,54.76269
Chāh Sūrmeh,27.36923,54.92584
Chāh Jahd,27.36956,54.9592
Kūh Badū,27.09557,54.78242
Garī Āb Bād,27.05622,54.76999
Kom Reẕvān,27.05811,54.81028
Khowr Chāh,27.01531,54.84756
Āzādī,27.1999,54.85659
Seyyed Aḩmad,27.23658,54.83044
Hamang,27.06694,54.96313
‘Alī Kandī,27.31411,54.67247
Badkh,27.38666,54.69468
Tang Gach,27.43109,55.29735
Bengareh,27.36404,55.25631
Do Bastū,27.17063,55.0348
Pīshīdān,27.35571,55.05067
Tūshān,27.30679,55.1755
Kohneh Darz,27.86419,55.39475
Berkeh-ye Now,27.29858,55.31203
Takeh Khānī,27.29286,55.35059
Chāh Qalandī,27.29474,55.33851
Moḩammadābād,27.32239,55.3442
Bīsta’ū,27.42074,55.39708
Khādnū,27.42683,55.36677
Chaheh-ye Kūchek,27.45375,55.37321
Chelū,27.4313,55.45264
Shīb Ravān,27.2581,55.4521
Fatḩābād,29.83935,57.01834
Manţaqeh-ye Parkūchak,27.11404,55.41136
Talkh,27.12888,55.37549
Shīngū,27.10117,55.45381
Mehrābād,27.86824,55.38788
Ḩoseynābād,27.93311,55.3422
Āqābān,27.89196,55.47292
Ḩājj Ḩabīb,27.89243,55.4824
Faraj Pūr,27.894,55.504
Qalātū,27.88995,55.49056
Ḩājj Moḩammad Ţāher,27.884,55.503
Darzīā,27.88209,55.49716
Kohneh Borhān,27.88065,55.48826
Bīleh Ḩasan,27.88649,55.47924
Bīleh Reẕā,27.8838,55.47521
Sar Dasht,27.85665,55.43926
Pāyerī Kū,27.86728,55.45228
Shetvān,27.86989,55.46454
Khvājeh Qīāsī,27.87174,55.47963
Mehdīābād,27.55991,55.4454
‘Alīābād-e Zād Maḩmūd,27.58285,55.17349
Yārū ‘Arab,27.94649,55.20491
Shāh Qoţb od Dīn Ḩeydar,27.93638,55.23472
Bīr-e Tarampū,25.48337,59.76388
Bīr-e Nowband,25.47653,59.80135
Bandar-e Ḩoseynīyeh,26.65367,54.36502
Qarīyeh Nakhl-e Yūsef,26.67266,54.44673
Ābgarm,27.43328,54.28051
Jobīrī,26.87182,54.00049
Deh-e Nūfīr,26.84005,54.1446
Sheykh ‘Alī,27.39532,54.28687
Bīkh,27.30733,54.27098
Amdūnū,27.35618,54.3399
Chāh Sadūn,27.35575,54.45797
Chāh Fīl,27.26149,54.49148
Nakhl Khīn,27.34391,54.02915
Bārāveh,27.1078,54.08105
Pā-ye Tāveh,27.03969,54.1559
Barkeh-ye ‘Ālī,27.04042,54.0988
Tangū,27.04968,54.09642
Shahr-e Now,27.18622,54.15376
Qal‘eh Khān,27.18654,54.16957
Sharbatī,26.81362,54.51907
Qal‘eh Chāh Ḩojjat,27.47637,54.08404
Mīr Aḩmad,27.45773,54.18747
Barkeh Pūzeh,27.43453,54.17226
Pas Bast,26.88639,54.97298
Bar Bast,26.85074,54.91858
Chāh Kohneh,26.6263,54.96211
Bīd-e Mazanag,29.24854,57.27611
Kohneh Bīd,29.22982,57.26106
Qanāt-e Farrokh,29.21466,57.29306
Gāv Savārān,29.23315,57.333
Bandar Zīāratgāh,29.45378,57.3147
Zīāratgāh-e ‘Olyā,29.4504,57.31477
Zīāratgāh-e Soflá,29.44613,57.31661
Bāghū’īyeh,29.3205,57.33492
Yūrt Qūroqchī,29.25133,57.41575
Khākeh Sorkh,29.35972,57.36737
Bāgh-e Sorfeh,29.38023,57.35511
Meḩrāb,29.37849,57.39418
Gūrgaz,29.41841,57.407
Shūreh,29.4284,57.3945
Sar Godārū,29.45757,57.39215
Qal‘eh Chāh,29.38776,57.44707
Bāgh-e Esmā‘īl,29.22712,57.33313
Dowhū,29.00536,57.38324
Kavūr,29.02501,57.37494
Bāgh-e Naz̧arī,29.15057,57.37857
Dam Tīrgarī,29.19828,57.34309
Bāgh-e Āsīāb,29.20256,57.38764
Sang-e Sefīd,29.2359,57.3434
Yūrt Qūroqchī,29.24812,57.41653
Sabz-e Balūchī,29.20387,57.46542
Yūncheh Chār,29.20232,57.462
Bāghū’īyeh,29.21072,57.44081
Bāgh-e Mālan,29.23448,57.07563
‘Alīābād,29.23419,57.05805
Seqīn,29.22698,57.05372
Sangū’īyeh,29.19286,57.00239
Padamābād-e ‘Olyā,29.05428,57.00885
Padamābād-e Soflá,29.05211,57.01365
Tavakkolābād,29.05591,57.09678
Mazra‘eh-ye Gowd-e Gerdū,29.21525,57.11545
Bāgh-e Mīrī,29.24435,57.09442
Mūr Gūrān,29.24014,57.24743
Kashkūyeh,29.23567,57.19765
Mūrū,29.23695,57.19402
Mazra‘eh-ye Hanshīn,29.18214,57.22201
Eshkoftū,29.09137,57.2056
Gūrkīn,29.4385,57.03469
Eslāmābād,29.26604,57.03573
Kangarī,29.28041,57.10808
Zānak,29.31905,57.16714
Remū Darreh,29.31971,57.15845
Kalū’īyeh,29.33391,57.15962
Zārchestān,29.32438,57.15086
Gerdūstān,29.392,57.127
Bāghūyeh,29.38774,57.11189
Sar Cheshmeh,29.32681,57.19564
Bāb Karafs,29.2807,57.23107
Deh-e Kenārī,29.25129,57.197
Jenāzeh,29.25181,57.22044
Bāb Karas,29.27092,57.23362
Qal‘eh Gardan-e Soflá,36.99509,50.27915
Kashlū,36.99749,50.2884
Kandeh Būnak,36.99249,50.29649
Amīr Gavābor,36.98014,50.3077
Pīāghūzbon,36.73836,50.26474
Bāzār Maḩalleh,36.74155,50.31175
Sezā Rūd,36.74691,50.3113
Āghūz Kalleh,36.74937,50.31744
Lāt Maḩalleh,36.73544,50.32695
Bālī Dasht,36.72026,50.25873
Zebrān,36.71409,50.26408
Lāt Āzār Key,36.9792,50.28408
Āzār Key,36.98441,50.2916
Shemshād Sarā,36.9811,50.27283
Balad Sarā,36.96373,50.26191
Sū Gavābar-e Soflá,36.96579,50.27494
Derāzlāt,36.97192,50.27996
Dezlī,36.97489,50.27305
Ţāher Sarā,36.96852,50.29135
Gūsfand Gūyeh,36.96316,50.30595
Rajeh Sar,36.95983,50.2757
Khāngah Sarā,36.95589,50.27591
Vapar Sarā,36.93055,50.26
Yasīn Āb Chāl,36.92422,50.26756
Chalmeh Rūd,36.91669,50.25009
Asbī Ţalābon,36.90964,50.31005
Dārān Gū,36.91123,50.28845
Jāmeh Kohneh,36.89939,50.30379
‘Alam Sar,36.89701,50.31191
Jūr Kalām Chāl,36.8939,50.33295
Lāsheh,36.88975,50.29017
Vanestān,36.88485,50.29421
Kalām-e Rīzneh Bon,36.86372,50.33518
Kalām-e Mīnū Khānī,36.86171,50.29122
Halū Chāl,36.82924,50.26768
Ābdārbū Chāl,36.81117,50.25401
Kalāyeh Pahlū,36.81304,50.28754
Soleymān Chūr,36.81045,50.28833
Bārgāh Dasht,36.79039,50.27037
Telīkān,36.78385,50.26065
Sīāvosh Kūh,36.7733,50.31607
‘Arūs Maḩalleh,36.76923,50.31163
Sharm Dasht,36.76136,50.25527
Sharm Dasht,36.75253,50.2542
Būdeh,36.76056,50.28992
Pā’īn Arkam,36.7633,50.3062
Arkam,36.76313,50.31022
Tālābown,36.75471,50.30442
Garjānsū,36.75728,50.32953
Neh Dasht,36.76227,50.36377
Kalām Dāghūleh,36.83276,50.34728
Rūposhteh Dasht,36.88238,50.36104
Sar Sūlāt,36.88293,50.37489
Rūgā’ī,36.89383,50.41331
‘Alvār,36.89577,50.36253
Halūstān Maḩalleh,36.90714,50.38607
Sardār Gūyeh,36.91233,50.41157
Gazalbūn,36.99272,50.34814
Khānāleh,36.98883,50.41716
Khowr Marseh,37.00099,50.42469
Lāpālān,36.98533,50.43575
Pelt Kalleh Sar,36.97258,50.44329
Jīr Dashtān,36.91858,50.46116
Sar Dasht,36.91044,50.44242
Gardaneh Poshteh Sar,36.89543,50.47751
Mīān Sarā,36.89363,50.44671
Kal Kū,36.89704,50.44632
Fīlkadam,36.85301,50.483
Ramak Maḩalleh,36.8504,50.4729
Vāsh Sarā Dasht,36.83055,50.4659
Palham Dasht,36.81087,50.46667
Zarjīk Sarā,36.78391,50.45685
Varīgāh,36.76807,50.5
Sefīd Dāneh,36.80267,50.46858
Sīāh Dasht,36.70826,50.25258
Gelrūd-e Kūchak,36.6951,50.30794
Gelrūd,36.69753,50.30681
Palangsī,36.7132,50.31424
Khāk Rūd-e Bārlāt,36.71136,50.31744
Khāneh Sarā,36.68258,50.33235
Chakrūd,36.68488,50.30475
Shangol Rūd,36.61286,50.30781
Sonbolābād,36.55196,50.30829
Garmak,36.55333,50.32405
Jownīk,36.52027,50.32016
Ḩalāl,36.51416,50.33034
Kalāyeh,36.53583,50.35094
Yāzan,36.63954,50.41102
Keshāyeh,36.6864,50.33917
Parīz Khānī,36.69751,50.34165
Maḩmūd Lāt,36.68677,50.3541
Dowkal,36.69056,50.35021
Mīānrūd,36.71006,50.37323
Parandān,36.69961,50.35275
Areh Chāk,36.69663,50.35096
Sang Sar Rūd,36.70269,50.35276
Zeydī,36.70869,50.36185
Chākānak,36.70718,50.34178
Dargāh,36.71339,50.34701
Kalāyeh,36.70955,50.33932
Yatghag,36.71423,50.34067
Darsanak,36.71389,50.33709
Palang Dam,36.7264,50.34148
Bāl Tark,36.72339,50.35648
Razn,36.73644,50.34541
Eyfī,36.64297,50.44837
Nārneh,36.63013,50.42897
Kalāyeh,36.63194,50.45464
Kat,36.66683,50.39191
Arba‘ Gardan,37,50.00864
Gāv Kūlī,36.9692,50.07888
Khar Kāl,36.98165,50.05841
Khar Kāl,36.96771,50.0659
Sīāh Dasht,36.73905,50.03312
Lashkestān,36.74297,50.05162
Nesā’ Khānī,36.7278,50.037
Asbad Pol,36.69925,50.078
Marşābād,36.6776,50.024
Sīpān,36.65978,50.07103
Pas Nesā’,36.64474,50.07981
Now Deh,36.64626,50.04488
Sard Rūd,36.61519,50.05011
Jolfā Deh,36.50432,50.13668
Cheshmeh Yāser,36.5301,50.12228
Emāmzādeh Hārūn,36.56833,50.13582
Dūr Chāl,36.59311,50.15785
Zakāvar,36.5957,50.15554
Chāleh,36.6985,50.0987
Palāsan,36.7052,50.1122
Garzeh,36.70895,50.0834
Āsīāb Sard,36.745,50.07922
Nākā Khānī,36.72529,50.10724
Jīr Deh,36.73228,50.22326
Rūḩābād,36.62455,50.17734
Kalāyeh,36.62854,50.17652
Rashkīn,36.6296,50.18565
Qosţīn,36.62508,50.19942
Ḩāshīyeh Kalāyeh,36.57525,50.23635
Zardeh Gol,36.56824,50.24155
Zard Chāl,36.56138,50.23034
Rāzmīān,36.54096,50.21251
Tāj Darreh,36.53385,50.17899
Maḩalleh-ye Ma‘şūm Bāgh,36.53768,50.21855
Kashk Dar-e Seh Barādarān,36.53553,50.24877
Ḩoseynābād,36.51922,50.21509
Shahrestān-e Soflá,36.52625,50.20194
Charsh Darreh,36.50167,50.24163
Sī Sarā Kūl,36.96522,50.0367
Bon Dasht,36.94125,50.04176
Lāpān,36.94083,50.02792
Lāpān,36.93971,50.02518
Khowrūsh Sarā,36.93941,50.0121
Zarchāk,36.91586,50.07377
Sīāh Kūh,36.90504,50.04217
Shīreh Chak Pā’īn,36.90795,50.01987
Garmāvar,36.86013,50.0255
Garmāvar,36.86248,50.02998
Malekūt,36.86443,50.0717
Zākām,36.81277,50.07243
Kūchelān,36.79955,50.07072
Peshgel Jān-e Bālā,36.76073,50.05448
Tīl Jān Kar,36.75619,50.09179
Sardeh Darreh,36.75216,50.09366
Eynī,36.75344,50.12239
Kalām Īrākī,36.77707,50.13445
Zenash Darreh,36.78209,50.13173
Jārān,36.77221,50.08312
Kūjī,36.79366,50.16656
Selsekū,36.81134,50.13984
Kalām Rūd,36.82384,50.12786
Gol Māzū,36.81945,50.09602
Z̄ū ol Bareh,36.83065,50.12384
Halū Bon Darreh,36.86874,50.15418
Dīmājānkesh,36.87703,50.14477
Estakhr-e Sar,36.86971,50.13174
Moţlā Kūh,36.8785,50.12939
Sīāh Khalak,36.86928,50.09586
Shūlak,36.89661,50.15216
Kām Kūh,36.90211,50.13105
Ḩaşīr Sarā,36.96645,50.09235
Dīlīm Sar,36.98207,50.10236
Dīlīm Sar,36.98783,50.10116
Tūskālengeh,36.98215,50.24345
Sīāh Keshān,36.90797,50.23676
Mīlāsh,36.89386,50.21468
Seljeh Chāl,36.90368,50.20829
Lāmshekīn-e ‘Olyā,36.89089,50.19742
Mīān Lengeh,36.88473,50.18478
Gereh Govābar,36.88034,50.19311
Garmābdasht,36.87311,50.22779
Mīān Lengeh,36.87322,50.19278
Parm Kūh,36.8463,50.17698
Ţīūlāy,36.84793,50.20252
Ţīūlā-ye Pā’īn,36.84707,50.21109
Tarpūh,36.82934,50.24747
Sang Bonak,36.82725,50.25048
Tūsar Chāl,36.83146,50.23528
Ţalā Sarā,36.83546,50.22568
Laleh Key,36.82817,50.2189
Khosrow Kalāyeh,36.82485,50.22044
Solūk Bon-e Vasaţ,36.81808,50.22742
Nareh Yekkī,36.81782,50.24634
Sarlāk Varsī,36.82384,50.21898
Rejā Sar,36.83664,50.17775
Rejā Sar,36.83364,50.17814
Līālkān,36.80882,50.18936
Lardeh,36.79452,50.21339
Lardeh,36.80345,50.23454
Kīkāvas,36.79414,50.23969
Datūr Sarā,36.79166,50.23856
Şamadābād,36.79188,50.19455
Talābownak,36.78277,50.20391
Taleh Sar,36.77702,50.203
Kāh Jen,36.77824,50.19085
Īr Maḩalleh,36.7742,50.17617
Yanūn,36.75014,50.17351
Azdīn,36.76951,50.19155
Barchāleh,36.77398,50.19913
Khāneh Sar,36.77335,50.20352
Ra’īsan,36.76635,50.2031
Ḩasī Kūh,36.76415,50.21421
Balkat,36.76824,50.21638
Pā’īn Galāyeh,36.75953,50.2303
Bālā Galāyeh,36.76511,50.22973
Bargām,36.76733,50.24556
Kūmeh Pāīn,37.10142,50.26445
Rānkūh,37.09898,50.26951
Qolleh Bāgh,37.09457,50.25184
Chāykārī,37.04775,50.26447
‘Abāssābād,37.02582,50.32527
Torshkūh,37.02418,50.33146
Boz Gūyeh,37.00788,50.37705
Māzūkaleh Poshteh-ye Pā’īn,37.01786,50.40534
Sīāh Koleh,37.02225,50.39668
Salīm Sarā,37.02113,50.40239
Mīān Maḩalleh-ye Amīr Hendeh,37.33452,50.08616
Parshel,37.32676,50.00934
Bandbon-e Ojārgāh,37.02681,50.39872
Ḩoseyn Bek Sarā,37.03029,50.34315
Lashkalak,37.03597,50.33982
Chākol Maḩalleh,37.05593,50.38934
Kangāchar,37.05028,50.41518
Dāmān Maḩalleh,37.05847,50.39196
Gazāf Rūd,37.06985,50.38835
Bozchāl,37.06024,50.40581
Lab-e Daryā Nūdeh,37.07023,50.41131
Tūsākū,37.03489,50.46724
Larjeh Maḩalleh,37.02199,50.43529
Bandbon-e Bījār Pas,37.02203,50.44845
Bājī Gavābar,37.00117,50.43541
Bataksar,37.00618,50.2969
Da‘vá Sarā,37.08637,50.34201
Kū Gāh Noh Deh,37.06209,50.41171
Kūrendān,37.236,50.045
Dūzakh Behesht,37.21704,50.02548
Soleymān Maḩalleh,37.21735,50.08052
Sheykh Zāhed-e Gīlānī,37.2045,50.03148
Chahār Khāneh Sar,37.19757,50.02651
Amīr Kolā,37.18689,50.04084
Bangehvar,37.17549,50.01954
Sarā-ye Shīr ‘Alī,37.16553,50.06098
Kord Gavābar,37.16723,50.07529
Meydān,37.1559,50.04375
Rūmeydān,37.15923,50.06383
Zargūsh,37.0319,50.06712
Fablī,37.02976,50.06393
Sīāh Rūd,37.0188,50.07135
Sīāh Rūd,37.01312,50.08359
Tūchāl,37.08881,50.16467
Albā Sarā,37.09171,50.1488
Kheyr Maḩalleh,37.09729,50.12678
Kūkā,37.1037,50.11265
Kūrā Rūdkhāneh,37.11645,50.10758
Kīsheh Posht,37.11592,50.11886
Bālā Sarā,37.14193,50.14258
Sāl Kūyeh,37.17197,50.1589
Tūlā Zadeh,37.18945,50.14293
Dīzīn,37.19115,50.09198
Khodā Nowkar,37.19685,50.12484
